transaction_id,customer_id,datetime,stock_code,action,quantity,price,fee
TC001_40_0,C001,2023-08-25 10:28:00,VHC,buy,67,85.27,5.71309
TC001_40_1,C001,2023-08-25 10:23:00,SJS,buy,73,75.04,5.47792
TC001_40_2,C001,2023-08-25 10:28:00,LPB,buy,16,44.99,0.71984
TC001_40_3,C001,2023-08-25 09:30:00,VHC,buy,79,63.23,4.99517
TC001_40_5,C001,2023-08-25 13:58:00,VHC,sell,146,40.71,5.94366
TC001_40_close,C001,2023-08-25 13:02:00,SJS,sell,73,35.5,0.0
TC001_40_close,C001,2023-08-25 13:05:00,LPB,sell,16,34.42,0.0
TC001_41_0,C001,2023-08-28 09:10:00,DCM,buy,18,47.81,0.86058
TC001_41_1,C001,2023-08-28 11:23:00,VHC,buy,30,60.01,1.8003
TC001_41_3,C001,2023-08-28 13:07:00,DCM,sell,18,56.19,1.01142
TC001_41_4,C001,2023-08-28 14:43:00,VHC,sell,4,29.76,0.11904
TC001_42_0,C001,2023-08-29 09:22:00,CSV,buy,54,71.64,3.86856
TC001_42_1,C001,2023-08-29 09:47:00,DCM,buy,49,47.0,2.303
TC001_42_2,C001,2023-08-29 09:42:00,LPB,buy,33,87.46,2.88618
TC001_42_3,C001,2023-08-29 09:05:00,LPB,buy,31,20.57,0.63767
TC001_42_4,C001,2023-08-29 10:05:00,VHC,buy,14,30.98,0.43372000000000005
TC001_42_5,C001,2023-08-29 09:47:00,VHC,buy,24,60.74,1.45776
TC001_42_6,C001,2023-08-29 13:51:00,CSV,sell,19,31.3,0.5947
TC001_42_7,C001,2023-08-29 14:09:00,VHC,sell,12,54.91,0.65892
TC001_42_close,C001,2023-08-29 14:04:00,DCM,sell,49,97.63,0.0
TC001_42_close,C001,2023-08-29 13:01:00,LPB,sell,64,25.66,0.0
TC001_43_0,C001,2023-08-30 10:16:00,CSV,buy,58,92.99,5.39342
TC001_43_1,C001,2023-08-30 09:51:00,CSV,buy,65,97.35,6.32775
TC001_43_4,C001,2023-08-30 14:33:00,CSV,sell,70,52.11,3.6477
TC001_44_0,C001,2023-08-31 09:08:00,DCM,buy,19,73.78,1.40182
TC001_44_1,C001,2023-08-31 09:09:00,CSV,buy,32,42.81,1.36992
TC001_44_2,C001,2023-08-31 10:54:00,DCM,buy,42,22.26,0.9349200000000001
TC001_44_3,C001,2023-08-31 09:17:00,DCM,buy,79,96.4,7.615600000000001
TC001_44_5,C001,2023-08-31 14:26:00,DCM,sell,82,60.13,4.93066
TC001_44_6,C001,2023-08-31 13:55:00,CSV,sell,19,74.41,1.41379
TC001_45_0,C001,2023-09-01 10:36:00,LPB,buy,15,45.19,0.67785
TC001_45_1,C001,2023-09-01 10:58:00,DCM,buy,43,75.37,3.2409100000000004
TC001_45_2,C001,2023-09-01 09:27:00,DCM,buy,78,98.02,7.64556
TC001_45_3,C001,2023-09-01 09:22:00,VHC,buy,55,27.82,1.5301
TC001_45_4,C001,2023-09-01 13:47:00,VHC,sell,13,92.09,1.19717
TC001_45_5,C001,2023-09-01 13:44:00,LPB,sell,8,73.7,0.5896
TC001_45_close,C001,2023-09-01 13:02:00,DCM,sell,121,29.4,0.0
TC001_46_0,C001,2023-09-04 10:59:00,LPB,buy,71,58.35,4.14285
TC001_46_1,C001,2023-09-04 09:03:00,LPB,buy,76,86.0,6.5360000000000005
TC001_46_2,C001,2023-09-04 09:21:00,SJS,buy,23,51.88,1.19324
TC001_46_3,C001,2023-09-04 11:23:00,LPB,buy,38,27.56,1.04728
TC001_46_4,C001,2023-09-04 10:41:00,VHC,buy,68,66.5,4.522
TC001_46_5,C001,2023-09-04 09:51:00,VHC,buy,38,34.65,1.3167
TC001_46_6,C001,2023-09-04 11:12:00,SJS,buy,35,63.07,2.2074499999999997
TC001_46_8,C001,2023-09-04 13:59:00,SJS,sell,23,84.38,1.94074
TC001_46_9,C001,2023-09-04 14:04:00,VHC,sell,106,72.9,7.7274
TC001_46_11,C001,2023-09-04 14:27:00,LPB,sell,85,53.27,4.52795
TC001_47_0,C001,2023-09-05 10:30:00,CSV,buy,41,44.64,1.83024
TC001_47_1,C001,2023-09-05 10:53:00,VHC,buy,39,51.41,2.00499
TC001_47_2,C001,2023-09-05 09:11:00,CSV,buy,57,20.43,1.16451
TC001_47_3,C001,2023-09-05 09:59:00,LPB,buy,28,82.17,2.3007600000000004
TC001_47_5,C001,2023-09-05 14:48:00,LPB,sell,14,75.93,1.06302
TC001_47_close,C001,2023-09-05 13:18:00,CSV,sell,98,80.99,0.0
TC001_47_close,C001,2023-09-05 14:52:00,VHC,sell,39,78.07,0.0
TC001_48_0,C001,2023-09-06 09:42:00,DCM,buy,35,23.91,0.8368500000000001
TC001_48_1,C001,2023-09-06 11:09:00,VHC,buy,73,94.94,6.93062
TC001_48_2,C001,2023-09-06 11:13:00,VHC,buy,21,29.4,0.6174
TC001_48_3,C001,2023-09-06 09:59:00,SJS,buy,14,72.53,1.01542
TC001_48_4,C001,2023-09-06 09:31:00,CSV,buy,67,91.59,6.1365300000000005
TC001_48_5,C001,2023-09-06 09:13:00,DCM,buy,80,81.32,6.505599999999999
TC001_48_6,C001,2023-09-06 10:23:00,LPB,buy,16,45.18,0.72288
TC001_48_7,C001,2023-09-06 14:51:00,LPB,sell,16,92.1,1.4736
TC001_48_9,C001,2023-09-06 14:19:00,SJS,sell,5,70.96,0.35479999999999995
TC001_48_10,C001,2023-09-06 13:51:00,DCM,sell,45,22.33,1.00485
TC001_48_12,C001,2023-09-06 13:53:00,VHC,sell,94,73.07,6.868579999999999
TC001_48_close,C001,2023-09-06 14:14:00,CSV,sell,67,27.47,0.0
TC001_49_0,C001,2023-09-07 10:49:00,CSV,buy,57,51.67,2.94519
TC001_49_1,C001,2023-09-07 10:47:00,VHC,buy,12,97.04,1.16448
TC001_49_2,C001,2023-09-07 11:04:00,CSV,buy,10,96.78,0.9678
TC001_49_3,C001,2023-09-07 11:29:00,DCM,buy,19,41.99,0.7978100000000001
TC001_49_4,C001,2023-09-07 11:00:00,CSV,buy,75,23.86,1.7895
TC001_49_5,C001,2023-09-07 10:18:00,CSV,buy,42,66.85,2.8077
TC001_49_7,C001,2023-09-07 13:38:00,CSV,sell,22,33.09,0.7279800000000001
TC001_49_10,C001,2023-09-07 14:37:00,VHC,sell,4,80.15,0.32060000000000005
TC001_49_close,C001,2023-09-07 13:57:00,DCM,sell,19,48.13,0.0
TC001_50_0,C001,2023-09-08 10:18:00,VHC,buy,64,53.06,3.39584
TC001_50_1,C001,2023-09-08 09:18:00,LPB,buy,66,76.93,5.07738
TC001_50_2,C001,2023-09-08 09:49:00,LPB,buy,30,66.9,2.007
TC001_50_3,C001,2023-09-08 09:50:00,CSV,buy,62,99.76,6.18512
TC001_50_4,C001,2023-09-08 11:29:00,VHC,buy,33,51.57,1.70181
TC001_50_6,C001,2023-09-08 14:07:00,VHC,sell,97,96.22,9.33334
TC001_50_close,C001,2023-09-08 14:50:00,LPB,sell,96,99.75,0.0
TC001_50_close,C001,2023-09-08 13:09:00,CSV,sell,62,62.53,0.0
TC001_51_0,C001,2023-09-11 10:26:00,LPB,buy,75,72.89,5.46675
TC001_51_1,C001,2023-09-11 09:33:00,CSV,buy,60,98.71,5.922599999999999
TC001_51_2,C001,2023-09-11 09:17:00,SJS,buy,64,87.55,5.6032
TC001_51_3,C001,2023-09-11 14:09:00,LPB,sell,75,40.4,3.0300000000000002
TC001_51_5,C001,2023-09-11 14:35:00,SJS,sell,64,52.6,3.3664
TC001_51_close,C001,2023-09-11 14:50:00,CSV,sell,60,96.82,0.0
TC001_52_0,C001,2023-09-12 09:45:00,DCM,buy,14,95.31,1.33434
TC001_52_1,C001,2023-09-12 11:15:00,LPB,buy,22,90.52,1.9914399999999999
TC001_52_2,C001,2023-09-12 09:54:00,LPB,buy,43,31.23,1.3428900000000001
TC001_52_3,C001,2023-09-12 10:11:00,CSV,buy,13,35.59,0.4626700000000001
TC001_52_4,C001,2023-09-12 14:43:00,DCM,sell,8,87.67,0.70136
TC001_52_7,C001,2023-09-12 13:39:00,CSV,sell,1,82.65,0.08265
TC001_52_close,C001,2023-09-12 14:05:00,LPB,sell,65,29.27,0.0
TC001_53_0,C001,2023-09-13 11:15:00,LPB,buy,27,87.66,2.3668199999999997
TC001_53_1,C001,2023-09-13 09:05:00,CSV,buy,63,64.62,4.07106
TC001_53_2,C001,2023-09-13 09:41:00,CSV,buy,10,93.04,0.9304000000000001
TC001_53_4,C001,2023-09-13 13:22:00,LPB,sell,27,23.62,0.63774
TC001_53_5,C001,2023-09-13 14:21:00,CSV,sell,14,72.88,1.02032
TC001_54_0,C001,2023-09-14 10:01:00,DCM,buy,76,89.5,6.8020000000000005
TC001_54_1,C001,2023-09-14 11:12:00,VHC,buy,23,49.24,1.13252
TC001_54_2,C001,2023-09-14 11:21:00,DCM,buy,78,71.44,5.5723199999999995
TC001_54_3,C001,2023-09-14 10:06:00,DCM,buy,60,25.85,1.551
TC001_54_4,C001,2023-09-14 11:22:00,SJS,buy,48,34.54,1.65792
TC001_54_5,C001,2023-09-14 10:19:00,VHC,buy,57,72.6,4.1382
TC001_54_6,C001,2023-09-14 09:57:00,CSV,buy,79,32.78,2.58962
TC001_54_7,C001,2023-09-14 13:32:00,SJS,sell,18,73.65,1.3257
TC001_54_8,C001,2023-09-14 14:02:00,CSV,sell,46,71.04,3.26784
TC001_54_9,C001,2023-09-14 13:38:00,VHC,sell,15,31.52,0.4728
TC001_54_11,C001,2023-09-14 14:37:00,DCM,sell,146,54.51,7.9584600000000005
TC001_55_0,C001,2023-09-15 11:15:00,CSV,buy,76,37.23,2.8294799999999998
TC001_55_1,C001,2023-09-15 11:13:00,VHC,buy,28,78.63,2.20164
TC001_55_2,C001,2023-09-15 09:08:00,CSV,buy,51,32.67,1.6661700000000002
TC001_55_3,C001,2023-09-15 09:10:00,VHC,buy,15,58.08,0.8712
TC001_55_4,C001,2023-09-15 10:02:00,CSV,buy,21,94.72,1.98912
TC001_55_5,C001,2023-09-15 10:14:00,VHC,buy,40,78.48,3.1392
TC001_55_6,C001,2023-09-15 11:00:00,VHC,buy,65,41.77,2.71505
TC001_55_11,C001,2023-09-15 13:39:00,VHC,sell,25,75.91,1.89775
TC001_55_close,C001,2023-09-15 13:00:00,CSV,sell,148,22.79,0.0
TC001_56_0,C001,2023-09-18 09:43:00,VHC,buy,49,59.43,2.9120700000000004
TC001_56_1,C001,2023-09-18 10:50:00,DCM,buy,37,83.75,3.09875
TC001_56_2,C001,2023-09-18 10:04:00,DCM,buy,69,26.32,1.81608
TC001_56_3,C001,2023-09-18 10:23:00,VHC,buy,46,66.17,3.04382
TC001_56_5,C001,2023-09-18 14:59:00,VHC,sell,95,41.19,3.9130499999999997
TC001_56_7,C001,2023-09-18 13:18:00,DCM,sell,70,93.94,6.5758
TC001_57_0,C001,2023-09-19 11:08:00,VHC,buy,53,89.57,4.74721
TC001_57_1,C001,2023-09-19 09:39:00,SJS,buy,77,77.27,5.94979
TC001_57_2,C001,2023-09-19 09:41:00,CSV,buy,50,43.51,2.1755
TC001_57_3,C001,2023-09-19 09:29:00,LPB,buy,58,48.96,2.83968
TC001_57_4,C001,2023-09-19 09:46:00,LPB,buy,46,45.72,2.10312
TC001_57_6,C001,2023-09-19 13:56:00,VHC,sell,8,43.18,0.34544
TC001_57_9,C001,2023-09-19 14:42:00,SJS,sell,77,68.31,5.25987
TC001_57_close,C001,2023-09-19 13:18:00,CSV,sell,50,89.86,0.0
TC001_57_close,C001,2023-09-19 13:20:00,LPB,sell,104,60.78,0.0
TC001_58_0,C001,2023-09-20 09:30:00,SJS,buy,50,70.81,3.5405
TC001_58_1,C001,2023-09-20 09:03:00,LPB,buy,78,61.85,4.8243
TC001_58_2,C001,2023-09-20 09:58:00,VHC,buy,18,21.88,0.39383999999999997
TC001_58_3,C001,2023-09-20 11:00:00,VHC,buy,44,21.68,0.95392
TC001_58_4,C001,2023-09-20 11:29:00,SJS,buy,49,99.86,4.893140000000001
TC001_58_5,C001,2023-09-20 11:00:00,LPB,buy,33,96.73,3.1920900000000003
TC001_58_6,C001,2023-09-20 14:38:00,SJS,sell,14,67.73,0.9482200000000001
TC001_58_7,C001,2023-09-20 13:22:00,LPB,sell,64,30.11,1.92704
TC001_58_10,C001,2023-09-20 14:42:00,VHC,sell,31,64.09,1.9867900000000003
TC001_59_0,C001,2023-09-21 10:36:00,CSV,buy,29,85.84,2.48936
TC001_59_1,C001,2023-09-21 10:21:00,CSV,buy,41,97.43,3.9946300000000003
TC001_59_2,C001,2023-09-21 09:13:00,LPB,buy,23,87.92,2.02216
TC001_59_4,C001,2023-09-21 13:06:00,LPB,sell,23,38.13,0.87699
TC001_59_close,C001,2023-09-21 14:47:00,CSV,sell,70,27.24,0.0
TC002_0_0,C002,2023-07-01 10:24:00,ASM,buy,45,77.84,3.5028
TC002_1_0,C002,2023-07-04 11:25:00,SHB,buy,79,49.01,3.87179
TC002_1_1,C002,2023-07-04 10:11:00,VGC,buy,47,85.47,4.0170900000000005
TC002_2_0,C002,2023-07-06 13:29:00,DIG,buy,44,66.01,2.90444
TC002_2_2,C002,2023-07-06 11:30:00,TCH,buy,78,56.66,4.41948
TC002_3_0,C002,2023-07-10 14:28:00,KBC,buy,48,53.17,2.5521599999999998
TC002_3_2,C002,2023-07-10 09:37:00,VIX,buy,94,48.71,4.57874
TC002_4_0,C002,2023-07-13 09:05:00,VCB,buy,110,77.39,8.5129
TC002_5_0,C002,2023-07-19 11:11:00,DIG,buy,69,34.99,2.41431
TC002_5_1,C002,2023-07-19 09:59:00,PDR,buy,38,22.2,0.8436
TC002_6_0,C002,2023-07-21 10:45:00,VCB,sell,20,34.97,0.6994
TC002_6_1,C002,2023-07-21 11:11:00,VCB,buy,86,63.85,5.4911
TC002_6_2,C002,2023-07-21 11:20:00,VCB,sell,112,62.21,6.96752
TC002_7_0,C002,2023-07-26 14:33:00,ASM,buy,113,44.34,5.01042
TC002_8_0,C002,2023-08-01 13:30:00,VCB,buy,113,90.23,10.19599
TC002_8_1,C002,2023-08-01 09:24:00,POW,buy,116,59.57,6.91012
TC002_8_2,C002,2023-08-01 14:42:00,DIG,buy,46,85.65,3.9399
TC002_9_0,C002,2023-08-03 09:41:00,KBC,buy,119,22.49,2.67631
TC002_9_1,C002,2023-08-03 13:53:00,TCH,buy,104,61.42,6.3876800000000005
TC002_10_0,C002,2023-08-09 13:25:00,ASM,buy,52,51.94,2.70088
TC002_11_0,C002,2023-08-11 11:30:00,KBC,buy,90,61.43,5.5287
TC002_12_0,C002,2023-08-15 13:46:00,VGC,sell,3,92.99,0.27897
TC002_13_0,C002,2023-08-17 10:25:00,VCB,sell,56,97.4,5.454400000000001
TC002_13_1,C002,2023-08-17 09:43:00,VGC,sell,2,31.66,0.06332
TC002_13_2,C002,2023-08-17 09:23:00,SHB,buy,101,28.65,2.8936499999999996
TC002_14_0,C002,2023-08-21 13:35:00,VIX,sell,43,26.94,1.15842
TC002_14_1,C002,2023-08-21 10:06:00,KBC,buy,90,42.19,3.7971
TC002_15_0,C002,2023-08-24 13:17:00,SHB,buy,115,54.61,6.28015
TC002_15_1,C002,2023-08-24 10:19:00,POW,buy,18,33.91,0.6103799999999999
TC002_15_2,C002,2023-08-24 11:08:00,VGC,sell,8,75.27,0.60216
TC002_16_0,C002,2023-08-30 10:40:00,POW,buy,11,30.25,0.33275
TC002_16_1,C002,2023-08-30 09:52:00,VGC,buy,10,67.01,0.6701
TC002_17_0,C002,2023-09-01 13:45:00,VGC,buy,11,32.11,0.35320999999999997
TC002_18_0,C002,2023-09-06 14:46:00,KBC,sell,23,61.88,1.42324
TC002_18_1,C002,2023-09-06 14:50:00,VIX,buy,107,70.18,7.509260000000001
TC002_18_2,C002,2023-09-06 13:36:00,VIX,buy,72,81.08,5.83776
TC002_19_0,C002,2023-09-08 14:18:00,PDR,buy,96,40.14,3.85344
TC002_19_1,C002,2023-09-08 10:33:00,ASM,buy,109,88.88,9.68792
TC002_19_2,C002,2023-09-08 13:57:00,KBC,buy,52,54.26,2.82152
TC002_20_0,C002,2023-09-13 09:32:00,VCB,buy,38,99.35,3.7752999999999997
TC002_21_0,C002,2023-09-18 13:28:00,ASM,buy,55,28.33,1.55815
TC002_21_1,C002,2023-09-18 13:20:00,VCB,buy,60,87.57,5.2542
TC002_21_2,C002,2023-09-18 14:34:00,VIX,buy,75,38.19,2.86425
TC002_22_0,C002,2023-09-20 13:07:00,TCH,buy,82,46.84,3.8408800000000003
TC002_23_0,C002,2023-09-22 09:43:00,DIG,sell,147,76.83,11.29401
TC002_24_0,C002,2023-09-27 10:19:00,PDR,buy,99,28.43,2.8145700000000002
TC002_25_0,C002,2023-10-02 14:19:00,ASM,sell,346,54.18,18.74628
TC002_25_1,C002,2023-10-02 11:25:00,VIX,buy,15,32.01,0.48014999999999997
TC002_25_2,C002,2023-10-02 14:18:00,ASM,buy,14,75.38,1.05532
TC002_26_0,C002,2023-10-06 13:56:00,DIG,buy,10,85.03,0.8503
TC002_26_1,C002,2023-10-06 09:37:00,TCH,buy,75,68.5,5.1375
TC002_27_0,C002,2023-10-10 11:05:00,DIG,sell,8,52.59,0.42072000000000004
TC002_27_1,C002,2023-10-10 11:09:00,TCH,sell,313,98.08,30.69904
TC002_28_0,C002,2023-10-13 13:33:00,VIX,buy,22,71.04,1.56288
TC002_29_0,C002,2023-10-18 14:52:00,DIG,sell,1,50.74,0.05074
TC002_29_1,C002,2023-10-18 14:36:00,ASM,sell,39,65.15,2.5408500000000003
TC002_29_2,C002,2023-10-18 14:14:00,DIG,sell,13,66.42,0.86346
TC002_30_0,C002,2023-10-24 13:06:00,ASM,buy,65,42.84,2.7846000000000006
TC002_31_0,C002,2023-10-26 14:11:00,KBC,buy,51,67.86,3.4608600000000003
TC002_31_1,C002,2023-10-26 10:38:00,PDR,sell,187,50.39,9.422930000000001
TC002_31_2,C002,2023-10-26 11:21:00,PDR,buy,47,36.97,1.73759
TC002_32_1,C002,2023-10-30 10:15:00,VCB,sell,196,74.96,14.692159999999998
TC002_33_0,C002,2023-11-01 14:29:00,VGC,sell,40,79.89,3.1955999999999998
TC002_33_1,C002,2023-11-01 10:28:00,VGC,buy,43,97.23,4.180890000000001
TC002_34_0,C002,2023-11-07 09:38:00,VCB,buy,15,20.0,0.3
TC002_35_0,C002,2023-11-09 09:33:00,ASM,buy,44,98.5,4.3340000000000005
TC002_35_1,C002,2023-11-09 14:57:00,VGC,buy,47,68.1,3.2007
TC002_36_0,C002,2023-11-13 14:24:00,SHB,buy,74,77.43,5.729820000000001
TC002_37_0,C002,2023-11-17 14:54:00,POW,sell,105,44.37,4.658849999999999
TC002_37_1,C002,2023-11-17 09:08:00,KBC,sell,140,27.48,3.8472000000000004
TC002_38_0,C002,2023-11-23 10:18:00,VCB,buy,11,98.52,1.08372
TC002_38_1,C002,2023-11-23 09:45:00,TCH,sell,24,63.08,1.5139200000000002
TC002_39_0,C002,2023-11-29 11:17:00,POW,buy,105,45.62,4.7901
TC002_39_1,C002,2023-11-29 14:19:00,POW,buy,79,79.59,6.287610000000001
TC002_40_0,C002,2023-12-01 14:26:00,TCH,buy,64,43.06,2.75584
TC002_40_1,C002,2023-12-01 13:53:00,VGC,sell,38,47.55,1.8069
TC002_40_2,C002,2023-12-01 14:54:00,VIX,buy,114,81.82,9.32748
TC002_41_0,C002,2023-12-07 11:06:00,ASM,sell,56,61.14,3.42384
TC002_41_1,C002,2023-12-07 14:29:00,POW,buy,30,72.87,2.1861000000000006
TC002_41_2,C002,2023-12-07 10:29:00,POW,sell,241,67.88,16.35908
TC002_42_0,C002,2023-12-11 10:46:00,TCH,buy,74,50.37,3.7273799999999997
TC002_43_0,C002,2023-12-13 09:10:00,SHB,buy,13,73.96,0.9614799999999999
TC002_44_0,C002,2023-12-19 10:24:00,DIG,buy,97,68.58,6.65226
TC002_45_0,C002,2023-12-25 14:18:00,VCB,sell,36,51.6,1.8576000000000001
TC002_45_1,C002,2023-12-25 11:04:00,ASM,sell,39,33.92,1.32288
TC002_45_2,C002,2023-12-25 13:56:00,SHB,buy,24,74.85,1.7964
TC002_46_0,C002,2023-12-29 13:18:00,VIX,sell,234,47.56,11.129040000000002
TC002_46_1,C002,2023-12-29 10:05:00,PDR,buy,114,35.13,4.0048200000000005
TC002_47_0,C002,2024-01-02 11:23:00,TCH,sell,88,28.67,2.52296
TC002_47_1,C002,2024-01-02 09:27:00,VIX,sell,156,79.77,12.44412
TC002_48_0,C002,2024-01-04 13:55:00,VIX,buy,51,87.58,4.46658
TC002_48_1,C002,2024-01-04 13:47:00,VIX,buy,51,22.5,1.1475
TC002_49_0,C002,2024-01-10 13:35:00,VIX,sell,42,57.58,2.4183600000000003
TC002_50_0,C002,2024-01-16 10:20:00,PDR,buy,13,88.0,1.1440000000000001
TC002_50_1,C002,2024-01-16 10:23:00,TCH,buy,79,35.4,2.7965999999999998
TC002_50_2,C002,2024-01-16 14:36:00,ASM,buy,118,53.08,6.26344
TC002_51_0,C002,2024-01-18 14:59:00,VCB,buy,94,78.12,7.343280000000001
TC002_52_0,C002,2024-01-23 14:04:00,VIX,buy,98,82.46,8.08108
TC002_52_1,C002,2024-01-23 11:21:00,VGC,buy,80,26.56,2.1247999999999996
TC002_53_0,C002,2024-01-25 11:20:00,VCB,buy,54,69.39,3.74706
TC002_54_0,C002,2024-01-29 10:55:00,SHB,sell,178,31.76,5.6532800000000005
TC002_54_1,C002,2024-01-29 11:23:00,ASM,sell,129,77.17,9.954930000000001
TC002_55_0,C002,2024-01-31 13:55:00,KBC,buy,60,78.58,4.7148
TC002_55_1,C002,2024-01-31 11:24:00,VIX,buy,28,94.15,2.6362000000000005
TC002_56_0,C002,2024-02-06 11:26:00,VIX,buy,75,61.79,4.63425
TC002_56_1,C002,2024-02-06 14:29:00,VGC,buy,107,23.22,2.48454
TC002_56_2,C002,2024-02-06 11:04:00,ASM,sell,2,25.01,0.05002
TC002_57_0,C002,2024-02-12 14:17:00,VIX,buy,85,32.62,2.7727
TC002_57_1,C002,2024-02-12 13:45:00,KBC,buy,73,92.23,6.7327900000000005
TC002_57_2,C002,2024-02-12 13:12:00,POW,sell,11,27.53,0.30283000000000004
TC002_58_0,C002,2024-02-15 10:09:00,VIX,buy,47,77.05,3.62135
TC002_59_0,C002,2024-02-20 14:08:00,VGC,sell,77,52.07,4.00939
TC003_0_0,C003,2023-07-01 09:14:00,SJS,buy,135,36.07,4.86945
TC003_0_1,C003,2023-07-01 14:30:00,FPT,buy,48,49.68,2.38464
TC003_1_0,C003,2023-07-24 11:10:00,DCM,buy,124,31.78,3.9407200000000002
TC003_1_1,C003,2023-07-24 14:44:00,IDC,buy,89,84.72,7.54008
TC003_3_0,C003,2023-08-22 11:18:00,SHB,buy,145,90.39,13.10655
TC003_3_1,C003,2023-08-22 13:34:00,PLX,buy,178,73.61,13.10258
TC003_4_0,C003,2023-09-06 09:54:00,VRE,buy,103,88.23,9.08769
TC003_4_1,C003,2023-09-06 14:43:00,BVH,buy,39,80.99,3.15861
TC003_5_1,C003,2023-09-15 13:53:00,STB,buy,143,69.46,9.93278
TC003_6_0,C003,2023-10-05 09:25:00,AAA,buy,64,45.63,2.9203200000000002
TC003_7_0,C003,2023-10-20 11:08:00,BCM,buy,168,71.46,12.005279999999999
TC003_8_0,C003,2023-10-31 09:18:00,MWG,buy,71,47.02,3.33842
TC003_9_0,C003,2023-11-15 14:34:00,YEG,buy,68,67.59,4.59612
TC003_10_0,C003,2023-12-06 11:10:00,DCM,sell,20,65.37,1.3074000000000001
TC003_11_0,C003,2023-12-22 10:56:00,MBB,buy,45,32.27,1.45215
TC003_13_0,C003,2024-01-22 13:22:00,VJC,buy,59,76.63,4.521170000000001
TC003_15_0,C003,2024-02-22 14:12:00,CII,buy,41,99.06,4.06146
TC003_15_1,C003,2024-02-22 14:37:00,FPT,buy,159,60.34,9.59406
TC003_16_0,C003,2024-03-01 09:10:00,TCB,buy,148,22.75,3.367
TC003_18_0,C003,2024-04-01 14:48:00,BCG,buy,124,79.68,9.880320000000001
TC003_18_1,C003,2024-04-01 10:33:00,AAA,buy,142,72.45,10.2879
TC003_19_0,C003,2024-04-11 13:31:00,STB,buy,155,66.4,10.292
TC003_20_0,C003,2024-05-02 09:37:00,YEG,buy,173,68.37,11.82801
TC003_21_0,C003,2024-05-21 10:29:00,PAN,buy,173,93.78,16.223940000000002
TC003_21_1,C003,2024-05-21 13:02:00,DCM,sell,93,64.26,5.97618
TC003_22_0,C003,2024-06-04 09:09:00,BCM,buy,138,44.97,6.2058599999999995
TC003_25_0,C003,2024-07-17 14:29:00,CII,buy,32,55.79,1.78528
TC003_26_0,C003,2024-08-06 14:35:00,MBB,buy,58,86.46,5.014679999999999
TC003_26_1,C003,2024-08-06 13:00:00,BVH,buy,133,36.55,4.861149999999999
TC003_27_0,C003,2024-08-26 11:20:00,MBB,buy,130,37.64,4.8932
TC003_29_0,C003,2024-09-19 13:20:00,IDC,buy,89,90.13,8.02157
TC003_29_1,C003,2024-09-19 13:20:00,BVH,buy,113,70.01,7.911130000000001
TC003_34_0,C003,2024-11-29 13:39:00,AAA,buy,54,23.11,1.24794
TC003_34_1,C003,2024-11-29 14:17:00,PAN,buy,127,54.32,6.89864
TC003_36_0,C003,2025-01-06 10:53:00,CII,buy,92,94.69,8.71148
TC003_37_0,C003,2025-01-16 09:30:00,SHB,sell,22,29.97,0.6593399999999999
TC003_38_0,C003,2025-01-29 09:03:00,YEG,buy,51,38.43,1.9599300000000002
TC003_38_1,C003,2025-01-29 09:17:00,BCM,buy,134,28.83,3.86322
TC003_39_0,C003,2025-02-17 11:16:00,PLX,buy,198,89.7,17.760600000000004
TC003_41_0,C003,2025-03-06 09:21:00,CII,buy,30,37.63,1.1289
TC003_41_1,C003,2025-03-06 14:11:00,SHB,sell,11,48.9,0.5378999999999999
TC003_42_0,C003,2025-03-24 13:51:00,MWG,buy,74,57.14,4.2283599999999995
TC003_42_1,C003,2025-03-24 11:15:00,BCM,buy,117,76.82,8.987939999999998
TC003_43_0,C003,2025-04-02 13:08:00,MBB,sell,200,26.27,5.2540000000000004
TC003_43_1,C003,2025-04-02 09:37:00,SJS,buy,181,99.44,17.998639999999998
TC003_44_0,C003,2025-04-15 10:31:00,IDC,sell,176,59.67,10.50192
TC003_45_0,C003,2025-05-02 10:30:00,VJC,buy,96,73.46,7.05216
TC003_45_1,C003,2025-05-02 10:32:00,IDC,buy,156,74.4,11.606400000000002
TC003_46_0,C003,2025-05-15 11:25:00,BVH,sell,197,75.18,14.81046
TC003_46_1,C003,2025-05-15 14:56:00,MWG,buy,197,54.82,10.79954
TC003_47_0,C003,2025-05-26 11:18:00,SJS,buy,122,81.73,9.971060000000001
TC003_47_1,C003,2025-05-26 13:53:00,VND,buy,28,42.21,1.18188
TC003_48_0,C003,2025-06-09 11:12:00,BCG,sell,14,28.24,0.39536
TC003_48_1,C003,2025-06-09 13:04:00,MBB,buy,39,34.04,1.32756
TC003_49_0,C003,2025-06-24 11:22:00,BCM,buy,91,23.41,2.13031
TC003_49_1,C003,2025-06-24 13:35:00,YEG,buy,51,96.75,4.9342500000000005
TC003_50_0,C003,2025-07-16 11:03:00,MBB,buy,190,93.59,17.782100000000003
TC003_50_1,C003,2025-07-16 13:24:00,DCM,buy,56,52.17,2.92152
TC003_52_0,C003,2025-08-13 13:20:00,MBB,buy,185,32.97,6.09945
TC003_53_0,C003,2025-08-29 11:30:00,BCG,buy,35,38.24,1.3384
TC003_53_1,C003,2025-08-29 13:58:00,PLX,buy,130,39.03,5.073900000000001
TC003_54_0,C003,2025-09-18 11:03:00,AAA,buy,111,55.15,6.12165
